"text","categoria"
"YOU see this you filthy cunts  you see her. Support the only buy from NON muslims campaign. Dont give them fuck all.    u/status/871196132491141120",0
"We're way past Praying for the world. It's fucked up   my heart breaks",0
"Islam is not a race  typical middle class dumb as fuck Labour voter  this generation of kids will get us killed     status/871128566343323653",0
"Forever grateful that in times of danger our Emergency Services run towards it  often unarmed.",0
"We need to spread more of this . Hate and anger can't be allowed to win ",0
"Terror apologists are more dangerous than terrorists.",0
"World getting dangerous every single day. I pray for everyone who was effective. ",0
"What the fuck do they do at these COBRA meetings? Knit?",0
"Solidarity with London...and pure cold anger at our vulnerability to fight those against our way of life. God bless you all.",0
"3. Do not direct your hate and anger at real Muslims. Direct your hate at the terrorists.",0
"Thx 2 those officers who ran towards danger 2 protect at  My thoughts are with all affected - Disgusting + needless violence",0
"Why  not use her nuclear deterrent to stop them?   fucking clowns!",0
"What the fuck am I seeing? Yet another terrorist attack just fucking unbelievable RIP to those who died",0
"Becoming a fucking joke now. Kill the lot of them stop letting them in our country! Right near my dads fucking house aswell",0
"I'm so fucking angry - Praying for everyone hurt & killed by these fucking idiots - it's time for unity ",0
"If there a threat to our country or known terrorist... hang the cunts!!! Why the fuck are they still here!!!",0
"Woke up this morning to more shit news  what the fuck are people in this world playing at!  stay safe.",0
"Another attack in London? This world is seriously fucked up! My thoughts go out to everyone insured or worse!",0
"This world is fucked up",0
" maybe youd still like to invite these terrorists round for a fucking cup of tea 2 calmly discuss their actions?",0
"Took  2 fucking hours till they switched off  they lie&cheat at everything  ",0
" maybe youd still like to invite these terrorists round for a fucking cup of tea 2 calmly discuss their actions?",0
"Treat Islam like a weapon as if it where a gun or knife  in the wrong hands it's dangerous. Let's stop kidding ourselves.",0
"Can't agree more Kev! Too much PC!!!! If your on the watch list get them to fuck out our country! NO IF NO BUTS! GET RID",0
"Right wing Americans tweeting about  your political judgement is the laughing stock off the world so do fuck off",0
"If this government doesn't do something now how the fuck can we even stand by them and allow them to rune our country",0
"How so? I know plenty of Muslims and they're not terrorists. Sorry if that fucks with your agenda",0
"Most dangerous first world city  tbh! RT  I'm just looking at the timing of these attacks",0
" Okay that's it  I'm not even crying anymore waking up again to this kind of news...I AM FURIOUS. This is fucked up and wrong",0
"What the fuck is wrong with the world?!?!     ",0
"The FUCKING CUNTS have done it again!!   makes me so fucking angry   Can FUCK OFF",0
"Stop fucking killing people you stupid fucking piece of shits",0
"To the 38%! We don't need your islamophobia you ignorant racists! You and your president can fuck off! Stand up tall London",0
"Plenty of the fuckwits trying to make political capital for their own odious ideals today. Have you no shame?",0
"It will be the same narrative. Young men  2nd or 3rd generation immigrants  pissed off  radicalised.",0
" Those poor people and their families  if ya don't like the western way of life just fuck off somewhere else!",0
" we have to apply the Filippo III of Spain moriscos expulsion. Islam is dangerous for the world",0
"I guess liberals will call for the ban of cars soon. Looks like they are more dangerous n gun free zones.",0
"We need our own Guantanamo bay. Get anyone who talks  downloads  suspected or linked with terrorism  fucked off and fucked up.",0
"You're still a bunch of cunts playing at 'religion'. We're still not afraid. Jog the fuck on.",0
"Stop posting this shit - fight back against these fucking fanatics",0
"That's odd  it's almost as if jihadis don't give a tuppenny fuck about prayers  candles  poems and 'Don't Look Back In Anger'",0
"Until we get presenters  reporters  politicians  etc  who are willing to show anger & demand action  this will go on and on.",0
"Why does it keep happening and they do fuck all about it",0
"septic  supporters using the  attacks to spread their hateful fascist agenda  stay the fuck out of my city you vile cunts",0
"To our emergency services who run towards danger when most run away",0
"i'm fucking tired of this world",0
"We will never change our way of life  is that clear  motherfucker ?  ",0
"Everyday heroes fought to save  attack victims and open their homes to stranded strangers  thesun.uk/60168YF62",0
" Will Not Be Falling Down To our friends in the UK: Your grief is our grief Your anger is our anger Your Cause Is Our Cause.",0
"My thoughts are with the innocent victims. Even if they are strangers to me  they are one of us!",0
"Lets not  that what's gut us in this mess  people preying to stupid fucking gods that don't exist.",0
"Tomi's tweets terrorists likes  you are their hanger  how people responded in Manchester is exactly what terrorists not want",0
"Saw  and i want to fucking puke",0
" Stop praying for the victims they no need your fucking prayers now. Start protecting this country from those cowards losers",0
"I wish you Trump-loving fuckwombles wouldn't use  as a tool to say how much you love your leader. You opportunist thugs.",0
"Dangerous Mental Illness? Twitter police won't do anything as he's only offending white people!  ",0
"Mass recruitment of police required and back in communities so that they know who is dangerous",0
"Islamophobe? Damn right I'm afraid of fucking terrorists blowing shit up. That's why they can all fuck off.",0
"Thoughts and prayers with the latest victims and family of stupidity and anger.",0
"Time to pull together  tolerance  hugs  etc etc until it happens again. Bollox. Action required. This is a fucking war",0
"Unless something is done  w/ leaders like  West is going to be the most dangerous place on planet.",0
